,Unnamed: 0,VPN,Date,Depart,Arrivé,Prix,Temps de vol,Heure de départ,Heure d'arrivé,Nombre d'escales,Compagnies
121,121,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",482 €,19h 10m,09:30,12:40,1 escale,Etihad Airways
122,122,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",767 €,13h 25m,11:45,09:10,Direct,Air France
123,123,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",693 €,16h 15m,09:30,09:45,1 escale,KLM
124,124,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",693 €,16h 40m,09:05,09:45,1 escale,KLM
125,125,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",607 €,19h 45m,15:30,19:15,2 escales,Plusieurs compagnies
126,126,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",513 €,24h 25m,10:50,19:15,1 escale,LOT Polish Airlines
127,127,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",778 €,16h 15m,09:30,09:45,1 escale,Air France
128,128,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",583 €,22h 10m,13:05,19:15,3 escales,Plusieurs compagnies
129,129,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",696 €,18h 35m,15:20,17:55,1 escale,Qatar Airways
130,130,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",778 €,16h 40m,09:05,09:45,1 escale,Air France
131,131,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",577 €,22h 55m,12:20,19:15,2 escales,Plusieurs compagnies
132,132,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",524 €,25h 15m,10:00,19:15,3 escales,Plusieurs compagnies
133,133,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",620 €,21h 30m,13:45,19:15,2 escales,Plusieurs compagnies
134,134,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",752 €,18h 35m,07:10,09:45,1 escale,KLM
135,135,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",124 €,5h 15m,13:45,18:00,1 escale,Plusieurs compagnies
136,136,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",140 €,6h 45m,16:45,22:30,1 escale,Plusieurs compagnies
137,137,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",194 €,5h 25m,14:50,19:15,1 escale,Plusieurs compagnies
138,138,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",159 €,6h 45m,17:00,22:45,1 escale,Plusieurs compagnies
139,139,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",177 €,6h 15m,15:55,21:10,1 escale,Plusieurs compagnies
140,140,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",197 €,6h 10m,14:10,19:20,1 escale,Plusieurs compagnies
141,141,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",160 €,8h 40m,11:15,18:55,1 escale,Plusieurs compagnies
142,142,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",197 €,7h 25m,07:55,14:20,1 escale,Plusieurs compagnies
143,143,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",233 €,6h 20m,11:20,16:40,1 escale,Plusieurs compagnies
144,144,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",218 €,7h 0m,09:50,15:50,1 escale,Plusieurs compagnies
145,145,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",213 €,7h 20m,12:45,19:05,1 escale,Plusieurs compagnies
146,146,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",102 €,16h 10m,16:45,07:55,2 escales,Plusieurs compagnies
147,147,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",208 €,8h 0m,12:20,19:20,1 escale,Plusieurs compagnies
148,148,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",103 €,16h 20m,16:45,08:05,2 escales,Plusieurs compagnies
149,149,Inde,02/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",99 €,18h 5m,16:45,09:50,1 escale,TAP Air Portugal
150,150,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",279 €,21h 40m,09:20,08:00,1 escale,Etihad Airways
151,151,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",457 €,13h 25m,22:40,13:05,1 escale,Ethiopian Airlines
152,152,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",405 €,16h 30m,13:05,06:35,1 escale,Egyptair
153,153,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",491 €,15h 10m,16:45,08:55,1 escale,Air France
154,154,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",565 €,13h 15m,20:05,10:20,1 escale,Swiss
155,155,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",496 €,15h 10m,06:00,22:10,1 escale,KLM
156,156,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",560 €,13h 55m,18:40,09:35,1 escale,Lufthansa
157,157,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",564 €,13h 55m,19:40,10:35,1 escale,Turkish Airlines
158,158,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",380 €,22h 45m,06:50,06:35,2 escales,Plusieurs compagnies
159,159,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",508 €,17h 15m,17:15,11:30,1 escale,Plusieurs compagnies
160,160,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",572 €,15h 30m,17:05,09:35,2 escales,Lufthansa
161,161,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",538 €,16h 30m,13:05,06:35,1 escale,Plusieurs compagnies
162,162,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",626 €,14h 15m,17:40,08:55,1 escale,Plusieurs compagnies
163,163,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",522 €,17h 10m,17:20,11:30,1 escale,Plusieurs compagnies
164,164,Inde,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",581 €,15h 35m,17:00,09:35,2 escales,Plusieurs compagnies
165,165,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",22 €,2h 0m,16:20,17:20,Direct,Ryanair
166,166,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",59 €,2h 0m,07:25,08:25,Direct,Air Baltic
167,167,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",51 €,5h 20m,07:05,11:25,1 escale,Plusieurs compagnies
168,168,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",38 €,14h 20m,22:10,11:30,1 escale,Ryanair
169,169,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",133 €,4h 10m,13:50,17:00,1 escale,LOT Polish Airlines
170,170,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",102 €,6h 5m,07:10,12:15,1 escale,Plusieurs compagnies
171,171,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",113 €,5h 55m,13:35,18:30,1 escale,Finnair
172,172,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",132 €,5h 20m,07:05,11:25,1 escale,Plusieurs compagnies
173,173,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",83 €,9h 0m,13:50,21:50,1 escale,Plusieurs compagnies
174,174,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",116 €,6h 40m,13:50,19:30,2 escales,Plusieurs compagnies
175,175,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",55 €,14h 35m,22:10,11:45,1 escale,Plusieurs compagnies
176,176,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",87 €,10h 20m,11:45,21:05,1 escale,Ryanair
177,177,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",39 €,23h 25m,23:00,21:25,1 escale,Ryanair
178,178,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",224 €,4h 5m,17:15,20:20,1 escale,Plusieurs compagnies
179,179,Inde,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",170 €,5h 25m,07:10,11:35,1 escale,Plusieurs compagnies
180,180,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",252 €,5h 10m,17:05,01:45,Direct,Air India
181,181,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",266 €,5h 10m,17:05,01:45,Direct,Egyptair
182,182,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",170 €,9h 30m,13:40,02:40,1 escale,Etihad Airways
183,183,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",217 €,8h 25m,15:10,03:05,1 escale,Flynas
184,184,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",253 €,8h 5m,01:45,13:20,1 escale,Plusieurs compagnies
185,185,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",207 €,10h 10m,13:25,03:05,1 escale,Flynas
186,186,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",244 €,8h 50m,01:45,14:05,1 escale,Plusieurs compagnies
187,187,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",205 €,11h 5m,23:30,14:05,1 escale,Plusieurs compagnies
188,188,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",263 €,8h 40m,16:05,04:15,1 escale,Air Arabia
189,189,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",232 €,10h 20m,23:30,13:20,1 escale,Plusieurs compagnies
190,190,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",284 €,8h 30m,16:15,04:15,1 escale,Plusieurs compagnies
191,191,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",296 €,8h 25m,17:35,05:30,1 escale,Plusieurs compagnies
192,192,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",310 €,8h 25m,17:35,05:30,1 escale,Plusieurs compagnies
193,193,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",290 €,9h 10m,17:35,06:15,1 escale,Plusieurs compagnies
194,194,Inde,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",319 €,8h 25m,18:45,06:40,1 escale,Oman Air
195,195,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",19 €,3h 5m,07:15,09:20,Direct,Ryanair
196,196,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,3h 4m,21:55,23:59,Direct,Iberia Express
197,197,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",43 €,3h 4m,21:55,23:59,Direct,Iberia
198,198,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,3h 10m,11:40,13:50,Direct,Iberia Express
199,199,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",54 €,3h 10m,11:40,13:50,Direct,Iberia
200,200,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",34 €,6h 0m,13:10,18:10,1 escale,Ryanair
201,201,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 4m,21:55,23:59,Direct,Vueling
202,202,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 10m,11:40,13:50,Direct,Vueling
203,203,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",40 €,13h 20m,19:05,07:25,1 escale,Plusieurs compagnies
204,204,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",44 €,12h 30m,19:55,07:25,1 escale,Plusieurs compagnies
205,205,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",51 €,11h 10m,06:10,16:20,1 escale,Ryanair
206,206,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",86 €,6h 45m,17:15,23:00,1 escale,Plusieurs compagnies
207,207,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",95 €,6h 15m,13:45,19:00,1 escale,Plusieurs compagnies
208,208,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",57 €,11h 30m,07:35,18:05,1 escale,Plusieurs compagnies
209,209,Inde,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,12h 55m,06:10,18:05,1 escale,Ryanair
210,210,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 18m,07:00,10:18,Direct,Delta Air Lines
211,211,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 22m,17:15,20:37,Direct,Delta Air Lines
212,212,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 23m,12:00,15:23,Direct,Delta Air Lines
213,213,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 25m,10:20,13:45,Direct,Delta Air Lines
214,214,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 25m,13:45,17:10,Direct,Delta Air Lines
215,215,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 18m,11:59,15:17,Direct,JetBlue
216,216,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 24m,07:00,10:24,Direct,JetBlue
217,217,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 25m,09:59,13:24,Direct,JetBlue
218,218,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 27m,21:59,01:26,Direct,JetBlue
219,219,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 35m,19:15,22:50,Direct,Delta Air Lines
220,220,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 35m,08:45,12:20,Direct,Delta Air Lines
221,221,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 28m,15:30,18:58,Direct,JetBlue
222,222,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 28m,08:00,11:28,Direct,JetBlue
223,223,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 37m,15:45,19:22,Direct,Delta Air Lines
224,224,Inde,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 29m,09:00,12:29,Direct,JetBlue
225,225,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 147 €,26h 20m,07:25,19:45,2 escales,Plusieurs compagnies
226,226,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 125 €,34h 15m,14:15,10:30,2 escales,Plusieurs compagnies
227,227,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 560 €,25h 20m,20:45,08:05,2 escales,Plusieurs compagnies
228,228,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 207 €,33h 35m,12:30,08:05,3 escales,Plusieurs compagnies
229,229,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 158 €,35h 5m,11:00,08:05,3 escales,Plusieurs compagnies
230,230,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 608 €,26h 55m,21:35,10:30,2 escales,Plusieurs compagnies
231,231,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 740 €,25h 10m,21:00,08:10,1 escale,Air India
232,232,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 484 €,30h 0m,18:55,10:55,2 escales,Plusieurs compagnies
233,233,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 493 €,29h 50m,21:10,13:00,3 escales,Plusieurs compagnies
234,234,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 725 €,26h 15m,07:30,19:45,2 escales,China Airlines
235,235,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 541 €,29h 40m,18:55,10:35,2 escales,Plusieurs compagnies
236,236,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 285 €,35h 40m,15:20,13:00,3 escales,Plusieurs compagnies
237,237,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 413 €,32h 55m,13:10,08:05,3 escales,Plusieurs compagnies
238,238,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 484 €,31h 40m,17:15,10:55,2 escales,Plusieurs compagnies
239,239,Inde,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 589 €,29h 35m,18:55,10:30,2 escales,Plusieurs compagnies
0,0,Moldavie,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",482 €,19h 10m,09:30,12:40,1 escale,Etihad Airways
1,1,Moldavie,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",769 €,13h 45m,11:25,09:10,Direct,Air France
2,2,Moldavie,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",761 €,19h 20m,12:30,15:50,1 escale,Thai Airways
3,3,Moldavie,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",801 €,18h 55m,14:25,17:20,1 escale,Emirates
4,4,Moldavie,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",821 €,18h 35m,15:20,17:55,1 escale,Qatar Airways
5,5,Moldavie,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",535 €,31h 10m,21:30,12:40,2 escales,Plusieurs compagnies
6,6,Moldavie,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",858 €,19h 30m,15:30,19:00,1 escale,Plusieurs compagnies
7,7,Moldavie,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",696 €,25h 30m,08:25,17:55,1 escale,Qatar Airways
8,8,Moldavie,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",539 €,33h 20m,19:20,12:40,2 escales,Plusieurs compagnies
9,9,Moldavie,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",959 €,19h 20m,12:15,15:35,1 escale,Cathay Pacific
