,VPN,Date,Depart,Arrivé,Prix,Temps de vol,Heure de départ,Heure d'arrivé,Nombre d'escales,Compagnies,PIB par habitant (€)
8044,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",803 €,18h 55m,14:25,17:20,1 escale,Emirates,106165.0
8045,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",738 €,20h 45m,07:05,11:50,2 escales,Plusieurs compagnies,106165.0
8046,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",822 €,19h 20m,12:30,15:50,1 escale,Thai Airways,106165.0
8047,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",780 €,21h 5m,07:05,12:10,2 escales,Plusieurs compagnies,106165.0
8048,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",732 €,22h 30m,06:10,12:40,2 escales,Plusieurs compagnies,106165.0
8049,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",650 €,25h 30m,08:25,17:55,1 escale,Qatar Airways,106165.0
8050,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",761 €,22h 0m,07:30,13:30,2 escales,China Airlines,106165.0
8051,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",802 €,21h 45m,12:10,17:55,2 escales,Plusieurs compagnies,106165.0
8052,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",738 €,23h 50m,07:05,14:55,2 escales,Plusieurs compagnies,106165.0
8053,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",788 €,22h 25m,11:30,17:55,2 escales,Plusieurs compagnies,106165.0
8054,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",710 €,25h 5m,07:30,16:35,2 escales,China Airlines,106165.0
8055,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",157 €,3h 15m,12:05,14:20,Direct,Royal Air Maroc,106165.0
8056,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",105 €,7h 55m,17:00,23:55,1 escale,Plusieurs compagnies,106165.0
8057,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",113 €,7h 55m,17:00,23:55,1 escale,Plusieurs compagnies,106165.0
8058,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",148 €,6h 10m,15:55,21:05,1 escale,Plusieurs compagnies,106165.0
8059,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",140 €,6h 45m,16:45,22:30,1 escale,Plusieurs compagnies,106165.0
8060,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",182 €,5h 15m,13:45,18:00,1 escale,Plusieurs compagnies,106165.0
8061,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",155 €,6h 40m,11:55,17:35,1 escale,Plusieurs compagnies,106165.0
8062,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",128 €,8h 50m,17:05,00:55,1 escale,Plusieurs compagnies,106165.0
8063,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",148 €,8h 0m,08:50,15:50,1 escale,Plusieurs compagnies,106165.0
8064,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",138 €,8h 50m,17:05,00:55,1 escale,Plusieurs compagnies,106165.0
8065,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",228 €,5h 25m,14:50,19:15,1 escale,Plusieurs compagnies,106165.0
8066,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",68 €,18h 5m,16:45,09:50,1 escale,TAP Air Portugal,106165.0
8067,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",202 €,6h 20m,14:10,19:30,1 escale,Plusieurs compagnies,106165.0
8068,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",118 €,11h 15m,11:55,22:10,1 escale,Plusieurs compagnies,106165.0
8069,Qatar,2023-02-26,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",213 €,6h 20m,12:40,18:00,1 escale,Plusieurs compagnies,106165.0
8070,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",284 €,21h 40m,09:20,08:00,1 escale,Etihad Airways,106165.0
8071,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",462 €,13h 25m,22:40,13:05,1 escale,Ethiopian Airlines,106165.0
8072,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",409 €,16h 30m,13:05,06:35,1 escale,Egyptair,106165.0
8073,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",496 €,15h 10m,06:00,22:10,1 escale,KLM,106165.0
8074,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",562 €,13h 55m,18:40,09:35,1 escale,Lufthansa,106165.0
8075,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",599 €,13h 15m,20:05,10:20,1 escale,Swiss,106165.0
8076,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",369 €,22h 40m,08:20,08:00,2 escales,Etihad Airways,106165.0
8077,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",369 €,22h 40m,08:20,08:00,2 escales,Plusieurs compagnies,106165.0
8078,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",502 €,17h 15m,17:15,11:30,1 escale,Plusieurs compagnies,106165.0
8079,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",574 €,15h 30m,17:05,09:35,2 escales,Lufthansa,106165.0
8080,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",584 €,15h 35m,17:00,09:35,2 escales,Plusieurs compagnies,106165.0
8081,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",538 €,17h 0m,15:40,09:40,1 escale,Qatar Airways,106165.0
8082,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",462 €,19h 55m,09:40,06:35,2 escales,Plusieurs compagnies,106165.0
8083,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",538 €,17h 15m,09:45,04:00,1 escale,Qatar Airways,106165.0
8084,Qatar,2023-02-26,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",440 €,21h 10m,08:25,06:35,2 escales,Plusieurs compagnies,106165.0
8085,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",101 €,2h 0m,07:25,08:25,Direct,Air Baltic,106165.0
8086,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",41 €,10h 40m,11:30,21:10,1 escale,Ryanair,106165.0
8087,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",56 €,10h 30m,11:40,21:10,1 escale,Plusieurs compagnies,106165.0
8088,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",60 €,9h 50m,11:30,20:20,2 escales,Ryanair,106165.0
8089,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",153 €,4h 5m,17:15,20:20,1 escale,Plusieurs compagnies,106165.0
8090,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",115 €,5h 55m,13:35,18:30,1 escale,Finnair,106165.0
8091,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",65 €,10h 30m,11:40,21:10,1 escale,Plusieurs compagnies,106165.0
8092,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",49 €,14h 25m,21:50,11:15,1 escale,Ryanair,106165.0
8093,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",151 €,5h 5m,06:05,10:10,1 escale,Lufthansa,106165.0
8094,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",86 €,10h 0m,08:05,17:05,1 escale,Ryanair,106165.0
8095,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",151 €,6h 10m,06:05,11:15,1 escale,Plusieurs compagnies,106165.0
8096,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",39 €,23h 50m,21:50,20:40,1 escale,Ryanair,106165.0
8097,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",152 €,6h 10m,06:05,11:15,1 escale,Lufthansa,106165.0
8098,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",154 €,6h 25m,17:15,22:40,1 escale,Plusieurs compagnies,106165.0
8099,Qatar,2023-02-26,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",253 €,4h 0m,18:50,21:50,1 escale,Plusieurs compagnies,106165.0
8100,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",238 €,5h 10m,17:05,01:45,Direct,Air India,106165.0
8101,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",275 €,5h 10m,17:05,01:45,Direct,Egyptair,106165.0
8102,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",253 €,8h 25m,15:10,03:05,1 escale,Flynas,106165.0
8103,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",267 €,8h 25m,18:45,06:40,1 escale,Oman Air,106165.0
8104,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",267 €,8h 40m,01:00,13:10,1 escale,Oman Air,106165.0
8105,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",280 €,8h 40m,16:05,04:15,1 escale,Air Arabia,106165.0
8106,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",223 €,11h 30m,13:55,04:55,1 escale,Gulf Air,106165.0
8107,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",253 €,10h 10m,13:25,03:05,1 escale,Flynas,106165.0
8108,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",273 €,9h 40m,06:00,19:10,1 escale,Etihad Airways,106165.0
8109,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",304 €,8h 50m,19:10,07:30,1 escale,Plusieurs compagnies,106165.0
8110,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",276 €,10h 30m,17:30,07:30,1 escale,Plusieurs compagnies,106165.0
8111,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",341 €,8h 55m,01:20,13:45,1 escale,Qatar Airways,106165.0
8112,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",364 €,8h 30m,16:15,04:15,1 escale,Plusieurs compagnies,106165.0
8113,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",359 €,8h 40m,16:05,04:15,1 escale,Emirates,106165.0
8114,Qatar,2023-02-26,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",357 €,8h 55m,01:20,13:45,1 escale,Plusieurs compagnies,106165.0
8115,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",41 €,3h 4m,21:55,23:59,Direct,Iberia,106165.0
8116,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,3h 4m,21:55,23:59,Direct,Iberia Express,106165.0
8117,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",34 €,5h 15m,14:15,18:30,1 escale,Ryanair,106165.0
8118,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",64 €,3h 10m,11:40,13:50,Direct,Iberia,106165.0
8119,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",65 €,3h 10m,11:40,13:50,Direct,Iberia Express,106165.0
8120,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",164 €,3h 4m,21:55,23:59,Direct,Vueling,106165.0
8121,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",164 €,3h 10m,11:40,13:50,Direct,Vueling,106165.0
8122,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",45 €,12h 10m,07:20,18:30,1 escale,Plusieurs compagnies,106165.0
8123,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",45 €,14h 55m,22:20,12:15,1 escale,Plusieurs compagnies,106165.0
8124,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",102 €,6h 40m,06:30,12:10,1 escale,Plusieurs compagnies,106165.0
8125,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",61 €,11h 10m,08:20,18:30,2 escales,Plusieurs compagnies,106165.0
8126,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",103 €,6h 40m,06:30,12:10,1 escale,Plusieurs compagnies,106165.0
8127,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",60 €,12h 10m,07:20,18:30,1 escale,Plusieurs compagnies,106165.0
8128,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",130 €,5h 50m,07:20,12:10,1 escale,Plusieurs compagnies,106165.0
8129,Qatar,2023-02-26,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",58 €,13h 30m,06:00,18:30,2 escales,Ryanair,106165.0
8130,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",132 €,6h 23m,12:00,15:23,Direct,Delta Air Lines,106165.0
8131,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",132 €,6h 25m,13:45,17:10,Direct,Delta Air Lines,106165.0
8132,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",133 €,6h 25m,07:00,10:25,Direct,Delta Air Lines,106165.0
8133,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",133 €,6h 35m,08:45,12:20,Direct,Delta Air Lines,106165.0
8134,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",133 €,6h 37m,15:45,19:22,Direct,Delta Air Lines,106165.0
8135,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",154 €,6h 22m,17:15,20:37,Direct,Delta Air Lines,106165.0
8136,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",154 €,6h 25m,10:20,13:45,Direct,Delta Air Lines,106165.0
8137,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",170 €,6h 24m,07:30,10:54,Direct,American Airlines,106165.0
8138,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",170 €,6h 24m,06:00,09:24,Direct,American Airlines,106165.0
8139,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",170 €,6h 36m,20:30,00:06,Direct,American Airlines,106165.0
8140,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",170 €,6h 41m,19:29,23:10,Direct,American Airlines,106165.0
8141,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",181 €,6h 23m,11:29,14:52,Direct,American Airlines,106165.0
8142,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",181 €,6h 28m,16:00,19:28,Direct,American Airlines,106165.0
8143,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",208 €,6h 18m,11:59,15:17,Direct,JetBlue,106165.0
8144,Qatar,2023-02-26,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",208 €,6h 24m,07:00,10:24,Direct,JetBlue,106165.0
8145,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 039 €,33h 0m,12:30,07:30,2 escales,Plusieurs compagnies,106165.0
8146,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 191 €,29h 25m,21:00,12:25,2 escales,Plusieurs compagnies,106165.0
8147,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 084 €,32h 55m,12:30,07:25,2 escales,Plusieurs compagnies,106165.0
8148,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 083 €,33h 50m,21:00,16:50,2 escales,Plusieurs compagnies,106165.0
8149,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 108 €,33h 5m,21:00,16:05,2 escales,Plusieurs compagnies,106165.0
8150,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 382 €,33h 30m,14:00,09:30,3 escales,Plusieurs compagnies,106165.0
8151,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 446 €,34h 15m,13:15,09:30,3 escales,Plusieurs compagnies,106165.0
8152,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 710 €,29h 40m,14:25,06:05,2 escales,Plusieurs compagnies,106165.0
8153,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 743 €,29h 20m,18:55,10:15,2 escales,Plusieurs compagnies,106165.0
8154,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 569 €,32h 55m,15:20,10:15,2 escales,Plusieurs compagnies,106165.0
8155,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",2 363 €,22h 35m,12:15,20:50,1 escale,Cathay Pacific,106165.0
8156,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 648 €,32h 45m,15:30,10:15,2 escales,Plusieurs compagnies,106165.0
8157,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 526 €,35h 25m,12:30,09:55,3 escales,Plusieurs compagnies,106165.0
8158,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 592 €,34h 0m,14:15,10:15,2 escales,Plusieurs compagnies,106165.0
8159,Qatar,2023-02-26,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 617 €,33h 30m,14:45,10:15,2 escales,Plusieurs compagnies,106165.0
8160,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",708 €,19h 20m,12:30,15:50,1 escale,Thai Airways,106165.0
8161,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",631 €,22h 0m,07:30,13:30,2 escales,China Airlines,106165.0
8162,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",798 €,17h 35m,11:20,12:55,1 escale,Eva Air,106165.0
8163,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",816 €,19h 10m,09:30,12:40,1 escale,Etihad Airways,106165.0
8164,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",631 €,25h 5m,07:30,16:35,2 escales,China Airlines,106165.0
8165,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",829 €,19h 20m,12:15,15:35,1 escale,Cathay Pacific,106165.0
8166,Qatar,2023-02-27,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",957 €,16h 55m,12:15,13:10,1 escale,Cathay Pacific,106165.0
