,VPN,Date,Depart,Arrivé,Prix,Temps de vol,Heure de départ,Heure d'arrivé,Nombre d'escales,Compagnies,Pays,PIB par habitant ($)
117,Cambodge,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",331 €,8h 25m,18:45,06:40,1 escale,Oman Air,Cambodge,4000
118,Cambodge,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",219 €,12h 50m,21:00,13:20,1 escale,Plusieurs compagnies,Cambodge,4000
119,Cambodge,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",334 €,8h 40m,19:35,07:45,1 escale,Plusieurs compagnies,Cambodge,4000
120,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",18 €,3h 5m,06:35,08:40,Direct,Ryanair,Cambodge,4000
121,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",18 €,3h 5m,15:35,17:40,Direct,Ryanair,Cambodge,4000
122,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",41 €,3h 4m,21:55,23:59,Direct,Iberia,Cambodge,4000
123,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,3h 4m,21:55,23:59,Direct,Iberia Express,Cambodge,4000
124,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",52 €,3h 10m,11:40,13:50,Direct,Iberia,Cambodge,4000
125,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,3h 10m,11:40,13:50,Direct,Iberia Express,Cambodge,4000
126,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",46 €,5h 10m,07:20,11:30,1 escale,Plusieurs compagnies,Cambodge,4000
127,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",44 €,8h 0m,07:30,14:30,1 escale,Plusieurs compagnies,Cambodge,4000
128,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",59 €,8h 0m,07:30,14:30,1 escale,Plusieurs compagnies,Cambodge,4000
129,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 4m,21:55,23:59,Direct,Vueling,Cambodge,4000
130,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 10m,11:40,13:50,Direct,Vueling,Cambodge,4000
131,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",51 €,11h 45m,22:20,09:05,1 escale,Vueling,Cambodge,4000
132,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",34 €,20h 55m,22:15,18:10,1 escale,Ryanair,Cambodge,4000
133,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",127 €,5h 55m,15:45,20:40,1 escale,Plusieurs compagnies,Cambodge,4000
134,Cambodge,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",48 €,15h 40m,21:00,11:40,1 escale,Ryanair,Cambodge,4000
135,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",110 €,6h 18m,11:59,15:17,Direct,JetBlue,Cambodge,4000
136,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",109 €,6h 25m,13:45,17:10,Direct,Delta Air Lines,Cambodge,4000
137,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",109 €,6h 25m,10:20,13:45,Direct,Delta Air Lines,Cambodge,4000
138,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",109 €,6h 25m,07:00,10:25,Direct,Delta Air Lines,Cambodge,4000
139,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",109 €,6h 26m,21:29,00:55,Direct,Delta Air Lines,Cambodge,4000
140,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",110 €,6h 24m,07:00,10:24,Direct,JetBlue,Cambodge,4000
141,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",110 €,6h 25m,09:59,13:24,Direct,JetBlue,Cambodge,4000
142,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",109 €,6h 29m,17:15,20:44,Direct,Delta Air Lines,Cambodge,4000
143,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",110 €,6h 27m,21:59,01:26,Direct,JetBlue,Cambodge,4000
144,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",110 €,6h 28m,15:30,18:58,Direct,JetBlue,Cambodge,4000
145,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",110 €,6h 28m,08:00,11:28,Direct,JetBlue,Cambodge,4000
146,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",110 €,6h 29m,09:00,12:29,Direct,JetBlue,Cambodge,4000
147,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",110 €,6h 30m,16:30,20:00,Direct,JetBlue,Cambodge,4000
148,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",110 €,6h 30m,17:35,21:05,Direct,JetBlue,Cambodge,4000
149,Cambodge,30/01/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",109 €,6h 35m,08:45,12:20,Direct,Delta Air Lines,Cambodge,4000
150,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",908 €,33h 0m,12:30,07:30,2 escales,Plusieurs compagnies,Cambodge,4000
151,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 537 €,25h 10m,21:00,08:10,1 escale,Air India,Cambodge,4000
152,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 056 €,36h 45m,14:15,13:00,3 escales,Plusieurs compagnies,Cambodge,4000
153,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 308 €,30h 0m,18:55,10:55,2 escales,Plusieurs compagnies,Cambodge,4000
154,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 108 €,35h 40m,15:20,13:00,3 escales,Plusieurs compagnies,Cambodge,4000
155,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 202 €,32h 55m,18:05,13:00,3 escales,Plusieurs compagnies,Cambodge,4000
156,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 280 €,31h 0m,13:15,06:15,2 escales,Plusieurs compagnies,Cambodge,4000
157,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 256 €,31h 45m,21:00,14:45,3 escales,Plusieurs compagnies,Cambodge,4000
158,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 308 €,31h 20m,17:35,10:55,2 escales,Plusieurs compagnies,Cambodge,4000
159,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 324 €,31h 0m,17:55,10:55,2 escales,Plusieurs compagnies,Cambodge,4000
160,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 256 €,33h 0m,21:00,16:00,3 escales,Plusieurs compagnies,Cambodge,4000
161,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 980 €,21h 15m,10:40,17:55,1 escale,Singapore Airlines,Cambodge,4000
162,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 800 €,24h 0m,09:30,19:30,1 escale,Etihad Airways,Cambodge,4000
163,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 256 €,34h 40m,21:00,17:40,3 escales,Plusieurs compagnies,Cambodge,4000
164,Cambodge,30/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 308 €,33h 25m,15:30,10:55,2 escales,Plusieurs compagnies,Cambodge,4000
165,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",509 €,15h 30m,19:45,19:15,1 escale,LOT Polish Airlines,Cambodge,4000
166,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",421 €,19h 10m,09:30,12:40,1 escale,Etihad Airways,Cambodge,4000
167,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",765 €,13h 25m,11:45,09:10,Direct,Air France,Cambodge,4000
168,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",531 €,19h 45m,15:30,19:15,2 escales,Plusieurs compagnies,Cambodge,4000
169,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",567 €,20h 30m,14:45,19:15,3 escales,Plusieurs compagnies,Cambodge,4000
170,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",549 €,22h 10m,13:05,19:15,3 escales,Plusieurs compagnies,Cambodge,4000
171,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",509 €,24h 25m,10:50,19:15,1 escale,LOT Polish Airlines,Cambodge,4000
172,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",591 €,21h 30m,13:45,19:15,2 escales,Plusieurs compagnies,Cambodge,4000
173,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",698 €,18h 35m,15:20,17:55,1 escale,Qatar Airways,Cambodge,4000
174,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",568 €,22h 55m,12:20,19:15,2 escales,Plusieurs compagnies,Cambodge,4000
175,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",777 €,16h 55m,11:25,12:20,1 escale,Korean Air,Cambodge,4000
176,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",515 €,25h 40m,09:35,19:15,2 escales,Plusieurs compagnies,Cambodge,4000
177,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",706 €,19h 20m,12:30,15:50,1 escale,Thai Airways,Cambodge,4000
178,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",596 €,23h 15m,12:00,19:15,2 escales,Plusieurs compagnies,Cambodge,4000
179,Cambodge,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",536 €,25h 55m,09:20,19:15,2 escales,Plusieurs compagnies,Cambodge,4000
180,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",111 €,5h 15m,13:45,18:00,1 escale,Plusieurs compagnies,Cambodge,4000
181,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",109 €,6h 45m,16:45,22:30,1 escale,Plusieurs compagnies,Cambodge,4000
182,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",112 €,6h 45m,17:00,22:45,1 escale,Plusieurs compagnies,Cambodge,4000
183,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",120 €,8h 40m,11:15,18:55,1 escale,Plusieurs compagnies,Cambodge,4000
184,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",168 €,6h 15m,15:55,21:10,1 escale,Plusieurs compagnies,Cambodge,4000
185,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",179 €,6h 20m,11:20,16:40,1 escale,Plusieurs compagnies,Cambodge,4000
186,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",192 €,6h 10m,14:10,19:20,1 escale,Plusieurs compagnies,Cambodge,4000
187,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",234 €,5h 25m,14:50,19:15,1 escale,Plusieurs compagnies,Cambodge,4000
188,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",172 €,7h 25m,07:55,14:20,1 escale,Plusieurs compagnies,Cambodge,4000
189,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",214 €,6h 15m,15:55,21:10,1 escale,Plusieurs compagnies,Cambodge,4000
190,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",249 €,5h 45m,11:00,15:45,1 escale,Plusieurs compagnies,Cambodge,4000
191,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",113 €,12h 45m,11:00,22:45,1 escale,Plusieurs compagnies,Cambodge,4000
192,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",214 €,7h 0m,09:50,15:50,1 escale,Plusieurs compagnies,Cambodge,4000
193,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",214 €,7h 20m,12:45,19:05,1 escale,Plusieurs compagnies,Cambodge,4000
194,Cambodge,31/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",204 €,8h 0m,12:20,19:20,1 escale,Plusieurs compagnies,Cambodge,4000
195,Cambodge,31/01/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",457 €,13h 25m,22:40,13:05,1 escale,Ethiopian Airlines,Cambodge,4000
196,Cambodge,31/01/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",286 €,21h 40m,09:20,08:00,1 escale,Etihad Airways,Cambodge,4000
197,Cambodge,31/01/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",414 €,16h 30m,13:05,06:35,1 escale,Egyptair,Cambodge,4000
198,Cambodge,31/01/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",487 €,15h 10m,16:45,08:55,1 escale,Air France,Cambodge,4000
199,Cambodge,31/01/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",492 €,15h 10m,06:00,22:10,1 escale,KLM,Cambodge,4000
200,Cambodge,31/01/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",564 €,13h 15m,20:05,10:20,1 escale,Swiss,Cambodge,4000
201,Cambodge,31/01/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",558 €,13h 55m,19:40,10:35,1 escale,Turkish Airlines,Cambodge,4000
202,Cambodge,31/01/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",564 €,13h 55m,18:40,09:35,1 escale,Lufthansa,Cambodge,4000
